UF;Codigo da Infracao;Quantidade
RIO GRANDE DO SUL;6750;36
RONDONIA;6750;5
RORAIMA;6750;1
SANTA CATARINA;6750;75
SAO PAULO;6750;260
SERGIPE;6750;2
TOCANTINS;6750;8
ACRE;6769;14
ALAGOAS;6769;83
AMAZONAS;6769;57
AMAPA;6769;6
BAHIA;6769;355
CEARA;6769;245
DISTRITO FEDERAL;6769;1538
ESPIRITO SANTO;6769;45
GOIAS;6769;1482
MARANHAO;6769;39
MATO GROSSO;6769;148
MATO GROSSO DO SUL;6769;170
MINAS GERAIS;6769;1110
PARA;6769;88
PARAIBA;6769;28
PARANA;6769;833
PERNAMBUCO;6769;339
PIAUI;6769;19
RIO DE JANEIRO;6769;62
RIO GRANDE DO NORTE;6769;11
RIO GRANDE DO SUL;6769;169
RONDONIA;6769;23
RORAIMA;6769;17
SANTA CATARINA;6769;770
SAO PAULO;6769;4108
SERGIPE;6769;13
TOCANTINS;6769;42
ACRE;6777;1
BAHIA;6777;1
GOIAS;6777;2
MATO GROSSO;6777;1
MINAS GERAIS;6777;7
PARA;6777;3
PARANA;6777;3
PERNAMBUCO;6777;1
RIO DE JANEIRO;6777;1
SANTA CATARINA;6777;4
SAO PAULO;6777;4
ALAGOAS;6785;1
BAHIA;6785;2
CEARA;6785;6
GOIAS;6785;10
MARANHAO;6785;6
MATO GROSSO;6785;1
MATO GROSSO DO SUL;6785;2
MINAS GERAIS;6785;10
PARA;6785;4
PARAIBA;6785;1
PARANA;6785;4
PERNAMBUCO;6785;6
PIAUI;6785;1
RIO DE JANEIRO;6785;2
RIO GRANDE DO SUL;6785;1
SANTA CATARINA;6785;11
SAO PAULO;6785;68
PARA;6793;2
PIAUI;6793;1
RIO DE JANEIRO;6793;1
RIO GRANDE DO NORTE;6793;1
RIO GRANDE DO SUL;6793;1
SANTA CATARINA;6793;2
SAO PAULO;6793;4
GOIAS;6807;1
MARANHAO;6807;1
MINAS GERAIS;6807;6
PARANA;6807;1
RIO DE JANEIRO;6807;1
SANTA CATARINA;6807;3
SAO PAULO;6807;7
ALAGOAS;6815;1
BAHIA;6815;2
GOIAS;6815;1
PERNAMBUCO;6815;1
SANTA CATARINA;6815;1
SAO PAULO;6815;6
ACRE;6823;4
ALAGOAS;6823;5
AMAZONAS;6823;9
BAHIA;6823;95
CEARA;6823;24
DISTRITO FEDERAL;6823;8
ESPIRITO SANTO;6823;18
GOIAS;6823;196
MARANHAO;6823;40
MATO GROSSO;6823;137
MATO GROSSO DO SUL;6823;35
MINAS GERAIS;6823;88
PARA;6823;53
PARAIBA;6823;2
PARANA;6823;175
PERNAMBUCO;6823;19
PIAUI;6823;18
RIO DE JANEIRO;6823;14
RIO GRANDE DO NORTE;6823;3
RIO GRANDE DO SUL;6823;96
RONDONIA;6823;15
RORAIMA;6823;1
SANTA CATARINA;6823;171
SAO PAULO;6823;274
SERGIPE;6823;3
TOCANTINS;6823;40
ACRE;6831;74
ALAGOAS;6831;15
AMAZONAS;6831;29
AMAPA;6831;3
BAHIA;6831;213
CEARA;6831;159
DISTRITO FEDERAL;6831;27
ESPIRITO SANTO;6831;379
GOIAS;6831;217
MARANHAO;6831;128
MATO GROSSO;6831;157
MATO GROSSO DO SUL;6831;66
MINAS GERAIS;6831;950
PARA;6831;261
PARAIBA;6831;53
PARANA;6831;616
PERNAMBUCO;6831;108
PIAUI;6831;75
RIO DE JANEIRO;6831;81
RIO GRANDE DO NORTE;6831;64
RIO GRANDE DO SUL;6831;189
RONDONIA;6831;185
RORAIMA;6831;7
SANTA CATARINA;6831;326
SAO PAULO;6831;655
SERGIPE;6831;38
TOCANTINS;6831;51
ACRE;6840;1
BAHIA;6840;22
CEARA;6840;9
DISTRITO FEDERAL;6840;2
ESPIRITO SANTO;6840;6
GOIAS;6840;70
MARANHAO;6840;13
MATO GROSSO;6840;50
MATO GROSSO DO SUL;6840;18
MINAS GERAIS;6840;22
PARA;6840;3
PARANA;6840;55
PERNAMBUCO;6840;1
PIAUI;6840;2
RIO DE JANEIRO;6840;5
RIO GRANDE DO NORTE;6840;3
RIO GRANDE DO SUL;6840;27
RONDONIA;6840;6
RORAIMA;6840;2
SANTA CATARINA;6840;59
SAO PAULO;6840;97
TOCANTINS;6840;2
ACRE;6858;6
ALAGOAS;6858;59
AMAZONAS;6858;89
AMAPA;6858;21
BAHIA;6858;151
CEARA;6858;142
DISTRITO FEDERAL;6858;71
ESPIRITO SANTO;6858;15
GOIAS;6858;85
MARANHAO;6858;60
MATO GROSSO;6858;5
MATO GROSSO DO SUL;6858;23
MINAS GERAIS;6858;223
PARA;6858;191
PARAIBA;6858;112
PARANA;6858;80
PERNAMBUCO;6858;157
PIAUI;6858;32
RIO DE JANEIRO;6858;53
RIO GRANDE DO NORTE;6858;25
RIO GRANDE DO SUL;6858;18
RONDONIA;6858;95
RORAIMA;6858;24
SANTA CATARINA;6858;114
SAO PAULO;6858;471
SERGIPE;6858;26
TOCANTINS;6858;21
ALAGOAS;6866;15
AMAZONAS;6866;12
AMAPA;6866;4
BAHIA;6866;100
CEARA;6866;10
DISTRITO FEDERAL;6866;97
ESPIRITO SANTO;6866;1
GOIAS;6866;22
MARANHAO;6866;150
MATO GROSSO;6866;8
MATO GROSSO DO SUL;6866;4
MINAS GERAIS;6866;201
PARA;6866;118
PARAIBA;6866;39
PARANA;6866;83
PERNAMBUCO;6866;14
PIAUI;6866;2
RIO DE JANEIRO;6866;16
RIO GRANDE DO NORTE;6866;8
RIO GRANDE DO SUL;6866;38
RORAIMA;6866;1
SANTA CATARINA;6866;78
SAO PAULO;6866;151
SERGIPE;6866;9
TOCANTINS;6866;8
MINAS GERAIS;6874;2
ACRE;6882;1
AMAZONAS;6882;1
BAHIA;6882;2
ESPIRITO SANTO;6882;5
GOIAS;6882;2
MARANHAO;6882;1
MATO GROSSO DO SUL;6882;1
MINAS GERAIS;6882;6
PARAIBA;6882;2
PARANA;6882;3
PERNAMBUCO;6882;1
RIO DE JANEIRO;6882;2
RIO GRANDE DO NORTE;6882;2
RONDONIA;6882;2
SANTA CATARINA;6882;2
SAO PAULO;6882;1
AMAZONAS;6890;1
BAHIA;6890;1
ESPIRITO SANTO;6890;5
MATO GROSSO;6890;1
MATO GROSSO DO SUL;6890;1
MINAS GERAIS;6890;5
PARANA;6890;3
PERNAMBUCO;6890;1
PIAUI;6890;1
RIO DE JANEIRO;6890;1
RIO GRANDE DO NORTE;6890;2
RONDONIA;6890;2
SANTA CATARINA;6890;1
ACRE;6904;8
AMAZONAS;6904;1
BAHIA;6904;7
CEARA;6904;2
ESPIRITO SANTO;6904;10
GOIAS;6904;2
MARANHAO;6904;4
MATO GROSSO;6904;2
MATO GROSSO DO SUL;6904;2
MINAS GERAIS;6904;8
PARA;6904;1
PARAIBA;6904;4
PARANA;6904;7
PERNAMBUCO;6904;2
PIAUI;6904;2
RIO GRANDE DO NORTE;6904;7
RIO GRANDE DO SUL;6904;2
RONDONIA;6904;6
SANTA CATARINA;6904;5
SAO PAULO;6904;8
SERGIPE;6904;2
TOCANTINS;6904;1
ACRE;6912;13
ALAGOAS;6912;75
AMAZONAS;6912;38
AMAPA;6912;20
BAHIA;6912;308
CEARA;6912;101
DISTRITO FEDERAL;6912;139
ESPIRITO SANTO;6912;66
GOIAS;6912;791
MARANHAO;6912;199
MATO GROSSO;6912;95
MATO GROSSO DO SUL;6912;130
MINAS GERAIS;6912;967
PARA;6912;132
PARAIBA;6912;86
PARANA;6912;221
PERNAMBUCO;6912;518
PIAUI;6912;18
RIO DE JANEIRO;6912;252
RIO GRANDE DO NORTE;6912;55
RIO GRANDE DO SUL;6912;79
RONDONIA;6912;272
RORAIMA;6912;9
SANTA CATARINA;6912;615
SAO PAULO;6912;4247
SERGIPE;6912;40
TOCANTINS;6912;27
ALAGOAS;6920;690
AMAZONAS;6920;12
BAHIA;6920;1925
CEARA;6920;1664
DISTRITO FEDERAL;6920;1170
ESPIRITO SANTO;6920;32
GOIAS;6920;7694
MARANHAO;6920;1019
MATO GROSSO;6920;46
MATO GROSSO DO SUL;6920;2471
MINAS GERAIS;6920;17321
PARA;6920;19
PARAIBA;6920;13
PARANA;6920;5443
PERNAMBUCO;6920;2815
PIAUI;6920;8
RIO DE JANEIRO;6920;5403
RIO GRANDE DO NORTE;6920;25
RIO GRANDE DO SUL;6920;705
RONDONIA;6920;25
RORAIMA;6920;1
SANTA CATARINA;6920;10136
SAO PAULO;6920;51477
SERGIPE;6920;1001
TOCANTINS;6920;13
ALAGOAS;6939;1
BAHIA;6939;1
GOIAS;6939;1
MARANHAO;6939;1
MATO GROSSO DO SUL;6939;7
MINAS GERAIS;6939;2
PARAIBA;6939;1
PARANA;6939;2
RONDONIA;6939;3
SANTA CATARINA;6939;1
SAO PAULO;6939;10
ALAGOAS;6947;1
AMAZONAS;6947;5
BAHIA;6947;6
CEARA;6947;4
DISTRITO FEDERAL;6947;9
ESPIRITO SANTO;6947;6
GOIAS;6947;21
MARANHAO;6947;15
MATO GROSSO;6947;7
MATO GROSSO DO SUL;6947;1
MINAS GERAIS;6947;48
PARA;6947;19
PARAIBA;6947;2
PARANA;6947;30
PERNAMBUCO;6947;15
PIAUI;6947;1
RIO DE JANEIRO;6947;20
RIO GRANDE DO NORTE;6947;4
RIO GRANDE DO SUL;6947;10
RONDONIA;6947;4
RORAIMA;6947;2
SANTA CATARINA;6947;33
SAO PAULO;6947;249
SERGIPE;6947;1
TOCANTINS;6947;1
CEARA;6955;2
DISTRITO FEDERAL;6955;1
ESPIRITO SANTO;6955;1
GOIAS;6955;6
MATO GROSSO;6955;5
MINAS GERAIS;6955;2
PARAIBA;6955;1
PARANA;6955;4
PERNAMBUCO;6955;1
RIO DE JANEIRO;6955;1
RIO GRANDE DO NORTE;6955;1
SANTA CATARINA;6955;1
SAO PAULO;6955;13
ACRE;6963;1
ALAGOAS;6963;2
BAHIA;6963;4
CEARA;6963;1
DISTRITO FEDERAL;6963;2
ESPIRITO SANTO;6963;2
GOIAS;6963;25
MATO GROSSO;6963;2
MATO GROSSO DO SUL;6963;20
MINAS GERAIS;6963;9
PARA;6963;5
PARAIBA;6963;1
PARANA;6963;9
PERNAMBUCO;6963;3
PIAUI;6963;1
RIO DE JANEIRO;6963;1
RIO GRANDE DO SUL;6963;8
RONDONIA;6963;1
SANTA CATARINA;6963;12
SAO PAULO;6963;38
ACRE;6971;3
BAHIA;6971;32
CEARA;6971;7
DISTRITO FEDERAL;6971;4
ESPIRITO SANTO;6971;2
GOIAS;6971;27
MARANHAO;6971;22
MATO GROSSO;6971;14
MATO GROSSO DO SUL;6971;2
MINAS GERAIS;6971;12
PARA;6971;23
PARAIBA;6971;4
PARANA;6971;15
PERNAMBUCO;6971;12
PIAUI;6971;1
RIO DE JANEIRO;6971;6
RIO GRANDE DO NORTE;6971;1
RIO GRANDE DO SUL;6971;9
RONDONIA;6971;1
RORAIMA;6971;1
SANTA CATARINA;6971;10
SAO PAULO;6971;25
SERGIPE;6971;7
TOCANTINS;6971;2
ACRE;6980;2
ALAGOAS;6980;3
AMAZONAS;6980;6
BAHIA;6980;50
CEARA;6980;10
DISTRITO FEDERAL;6980;11
ESPIRITO SANTO;6980;3
GOIAS;6980;52
MARANHAO;6980;13
MATO GROSSO;6980;41
MATO GROSSO DO SUL;6980;11
MINAS GERAIS;6980;69
PARA;6980;29
PARAIBA;6980;9
PARANA;6980;66
PERNAMBUCO;6980;21
PIAUI;6980;2
RIO DE JANEIRO;6980;7
RIO GRANDE DO NORTE;6980;9
RIO GRANDE DO SUL;6980;46
RONDONIA;6980;9
RORAIMA;6980;2
SANTA CATARINA;6980;72
SAO PAULO;6980;273
SERGIPE;6980;3
TOCANTINS;6980;8
ESPIRITO SANTO;7005;1
GOIAS;7005;1
PARANA;7005;1
SAO PAULO;7005;1
MATO GROSSO;7013;1
MINAS GERAIS;7013;1
ACRE;7030;2
ALAGOAS;7030;208
AMAZONAS;7030;768
AMAPA;7030;17
BAHIA;7030;588
CEARA;7030;2086
DISTRITO FEDERAL;7030;25
ESPIRITO SANTO;7030;38
GOIAS;7030;126
MARANHAO;7030;940
MATO GROSSO;7030;50
MATO GROSSO DO SUL;7030;17
MINAS GERAIS;7030;314
PARA;7030;5216
PARAIBA;7030;978
PARANA;7030;96
PERNAMBUCO;7030;457
PIAUI;7030;1049
RIO DE JANEIRO;7030;670
RIO GRANDE DO NORTE;7030;303
RIO GRANDE DO SUL;7030;14
RONDONIA;7030;54
RORAIMA;7030;12
SANTA CATARINA;7030;67
SAO PAULO;7030;3028
SERGIPE;7030;238
TOCANTINS;7030;22
ACRE;7048;7
ALAGOAS;7048;95
AMAZONAS;7048;636
AMAPA;7048;7
BAHIA;7048;438
CEARA;7048;1471
DISTRITO FEDERAL;7048;8
ESPIRITO SANTO;7048;32
GOIAS;7048;84
MARANHAO;7048;856
MATO GROSSO;7048;39
MATO GROSSO DO SUL;7048;15
MINAS GERAIS;7048;194
PARA;7048;2603
PARAIBA;7048;522
PARANA;7048;50
PERNAMBUCO;7048;331
PIAUI;7048;826
RIO DE JANEIRO;7048;362
RIO GRANDE DO NORTE;7048;76
RIO GRANDE DO SUL;7048;9
RONDONIA;7048;101
RORAIMA;7048;33
SANTA CATARINA;7048;42
SAO PAULO;7048;799
SERGIPE;7048;161
TOCANTINS;7048;17
ACRE;7056;1
ALAGOAS;7056;3
AMAZONAS;7056;3
BAHIA;7056;19
CEARA;7056;6
DISTRITO FEDERAL;7056;2
ESPIRITO SANTO;7056;9
GOIAS;7056;30
MARANHAO;7056;16
MATO GROSSO;7056;7
MATO GROSSO DO SUL;7056;16
MINAS GERAIS;7056;165
PARA;7056;12
PARAIBA;7056;3
PARANA;7056;168
PERNAMBUCO;7056;12
PIAUI;7056;5
RIO DE JANEIRO;7056;8
RIO GRANDE DO NORTE;7056;8
RIO GRANDE DO SUL;7056;5
RONDONIA;7056;34
RORAIMA;7056;7
SANTA CATARINA;7056;71
SAO PAULO;7056;902
SERGIPE;7056;12
TOCANTINS;7056;3
ACRE;7064;1
ALAGOAS;7064;3
AMAZONAS;7064;29
BAHIA;7064;20
CEARA;7064;16
DISTRITO FEDERAL;7064;4
ESPIRITO SANTO;7064;1
GOIAS;7064;18
MARANHAO;7064;24
MATO GROSSO;7064;3
MATO GROSSO DO SUL;7064;3
MINAS GERAIS;7064;58
PARA;7064;39
PARAIBA;7064;27
PARANA;7064;44
PERNAMBUCO;7064;38
PIAUI;7064;3
RIO DE JANEIRO;7064;8
RIO GRANDE DO NORTE;7064;26
RIO GRANDE DO SUL;7064;1
RONDONIA;7064;7
RORAIMA;7064;1
SANTA CATARINA;7064;14
SAO PAULO;7064;635
TOCANTINS;7064;3
ACRE;7072;3
ALAGOAS;7072;2
AMAZONAS;7072;24
AMAPA;7072;1
BAHIA;7072;23
CEARA;7072;27
DISTRITO FEDERAL;7072;1
ESPIRITO SANTO;7072;1
GOIAS;7072;19
MARANHAO;7072;48
MATO GROSSO;7072;15
MATO GROSSO DO SUL;7072;4
MINAS GERAIS;7072;28
PARA;7072;123
PARAIBA;7072;5
PARANA;7072;6
PERNAMBUCO;7072;10
PIAUI;7072;36
RIO DE JANEIRO;7072;7
RIO GRANDE DO NORTE;7072;4
RIO GRANDE DO SUL;7072;1
RONDONIA;7072;24
RORAIMA;7072;2
SANTA CATARINA;7072;3
SAO PAULO;7072;55
SERGIPE;7072;4
TOCANTINS;7072;3
ACRE;7080;1
AMAZONAS;7080;1
MARANHAO;7080;1
MATO GROSSO;7080;1
PERNAMBUCO;7080;3
RIO GRANDE DO NORTE;7080;1
SAO PAULO;7080;1
TOCANTINS;7080;1
ACRE;7099;1
AMAZONAS;7099;3
BAHIA;7099;4
CEARA;7099;5
ESPIRITO SANTO;7099;2
GOIAS;7099;5
MARANHAO;7099;2
MATO GROSSO DO SUL;7099;2
MINAS GERAIS;7099;22
PARA;7099;2
PARAIBA;7099;3
PARANA;7099;28
PERNAMBUCO;7099;6
PIAUI;7099;3
RIO DE JANEIRO;7099;1
RIO GRANDE DO NORTE;7099;1
RONDONIA;7099;3
SANTA CATARINA;7099;10
SAO PAULO;7099;212
BAHIA;7102;1
CEARA;7102;7
DISTRITO FEDERAL;7102;2
GOIAS;7102;10
MATO GROSSO;7102;1
MATO GROSSO DO SUL;7102;2
MINAS GERAIS;7102;12
PARA;7102;1
PARAIBA;7102;1
PARANA;7102;3
PERNAMBUCO;7102;6
PIAUI;7102;2
RIO DE JANEIRO;7102;2
RIO GRANDE DO NORTE;7102;2
RIO GRANDE DO SUL;7102;2
SANTA CATARINA;7102;6
SAO PAULO;7102;25
TOCANTINS;7102;2
CEARA;7110;2
GOIAS;7110;1
PARA;7110;1
BAHIA;7137;1
GOIAS;7137;2
MARANHAO;7137;5
PARA;7137;2
RORAIMA;7137;1
SANTA CATARINA;7137;1
MINAS GERAIS;7145;1
SAO PAULO;7145;2
BAHIA;7153;1
DISTRITO FEDERAL;7153;1
ESPIRITO SANTO;7153;1
GOIAS;7153;1
MARANHAO;7153;3
MINAS GERAIS;7153;8
PERNAMBUCO;7153;1
RIO DE JANEIRO;7153;1
SANTA CATARINA;7153;1
SAO PAULO;7153;6
TOCANTINS;7153;1
MARANHAO;7161;10
MINAS GERAIS;7161;2
RIO DE JANEIRO;7161;1
SANTA CATARINA;7161;2
SAO PAULO;7161;4
MARANHAO;7170;13
MINAS GERAIS;7170;1
RIO DE JANEIRO;7170;1
TOCANTINS;7170;1
GOIAS;7188;1
MARANHAO;7188;16
MINAS GERAIS;7188;2
RIO DE JANEIRO;7188;1
SAO PAULO;7188;1
ESPIRITO SANTO;7196;1
MARANHAO;7196;21
RIO DE JANEIRO;7196;4
SANTA CATARINA;7196;2
SAO PAULO;7196;4
SERGIPE;7196;1
TOCANTINS;7196;5
MINAS GERAIS;7200;3
PARANA;7200;1
ALAGOAS;7218;12
AMAZONAS;7218;9
BAHIA;7218;87
CEARA;7218;43
DISTRITO FEDERAL;7218;25
ESPIRITO SANTO;7218;1
GOIAS;7218;142
MARANHAO;7218;3
MATO GROSSO;7218;7
MATO GROSSO DO SUL;7218;6
MINAS GERAIS;7218;34
PARA;7218;17
PARAIBA;7218;6
PARANA;7218;5
PERNAMBUCO;7218;31
RIO DE JANEIRO;7218;4
RIO GRANDE DO NORTE;7218;3
RIO GRANDE DO SUL;7218;3
RORAIMA;7218;1
SANTA CATARINA;7218;3
SAO PAULO;7218;36
SERGIPE;7218;2
TOCANTINS;7218;4
PARANA;7226;1
PERNAMBUCO;7226;1
SAO PAULO;7226;3
ACRE;7234;3
ALAGOAS;7234;2
AMAZONAS;7234;440
BAHIA;7234;136
CEARA;7234;106
DISTRITO FEDERAL;7234;346
ESPIRITO SANTO;7234;24
GOIAS;7234;62
MARANHAO;7234;11
MATO GROSSO;7234;50
MATO GROSSO DO SUL;7234;14
MINAS GERAIS;7234;240
PARA;7234;14
PARAIBA;7234;8
PARANA;7234;412
PERNAMBUCO;7234;428
PIAUI;7234;2
RIO DE JANEIRO;7234;21
RIO GRANDE DO NORTE;7234;32
RIO GRANDE DO SUL;7234;36
RONDONIA;7234;7
RORAIMA;7234;1
SANTA CATARINA;7234;142
SAO PAULO;7234;2278
SERGIPE;7234;2
TOCANTINS;7234;5
ACRE;7242;13
ALAGOAS;7242;456
AMAZONAS;7242;32
AMAPA;7242;6
BAHIA;7242;1242
CEARA;7242;149
DISTRITO FEDERAL;7242;1488
ESPIRITO SANTO;7242;173
GOIAS;7242;5587
MARANHAO;7242;117
MATO GROSSO;7242;1050
MATO GROSSO DO SUL;7242;502
MINAS GERAIS;7242;3336
PARA;7242;313
PARAIBA;7242;119
PARANA;7242;3221
PERNAMBUCO;7242;1081
PIAUI;7242;67
RIO DE JANEIRO;7242;373
RIO GRANDE DO NORTE;7242;63
RIO GRANDE DO SUL;7242;419
RONDONIA;7242;91
RORAIMA;7242;7
SANTA CATARINA;7242;2548
SAO PAULO;7242;8818
SERGIPE;7242;86
TOCANTINS;7242;229
GOIAS;7250;2
MINAS GERAIS;7250;4
PARA;7250;1
SAO PAULO;7250;3
GOIAS;7269;1
MATO GROSSO;7269;1
PARAIBA;7269;4
PARANA;7269;1
SAO PAULO;7269;10
AMAZONAS;7277;2
CEARA;7277;1
DISTRITO FEDERAL;7277;5
ESPIRITO SANTO;7277;1
MATO GROSSO;7277;1
MATO GROSSO DO SUL;7277;2
MINAS GERAIS;7277;14
PARA;7277;1
PARANA;7277;33
PERNAMBUCO;7277;1
RIO DE JANEIRO;7277;2
RIO GRANDE DO SUL;7277;14
SANTA CATARINA;7277;64
SAO PAULO;7277;50
ACRE;7285;1
ALAGOAS;7285;2
AMAZONAS;7285;23
BAHIA;7285;6
CEARA;7285;569
DISTRITO FEDERAL;7285;57
ESPIRITO SANTO;7285;1
GOIAS;7285;14
MARANHAO;7285;5
MATO GROSSO;7285;1
MATO GROSSO DO SUL;7285;1
MINAS GERAIS;7285;24
PARA;7285;12
PARAIBA;7285;5
PARANA;7285;179
PERNAMBUCO;7285;137
PIAUI;7285;4
RIO DE JANEIRO;7285;2
RIO GRANDE DO NORTE;7285;2
RIO GRANDE DO SUL;7285;39
RORAIMA;7285;1
SANTA CATARINA;7285;20
SAO PAULO;7285;78
ACRE;7293;1
ALAGOAS;7293;1
AMAZONAS;7293;1
BAHIA;7293;4
CEARA;7293;5
DISTRITO FEDERAL;7293;1
ESPIRITO SANTO;7293;5
GOIAS;7293;25
MATO GROSSO;7293;3
MATO GROSSO DO SUL;7293;8
MINAS GERAIS;7293;36
PARA;7293;13
PARANA;7293;15
PIAUI;7293;6
RIO DE JANEIRO;7293;2
RIO GRANDE DO SUL;7293;2
RONDONIA;7293;3
RORAIMA;7293;1
SANTA CATARINA;7293;12
SAO PAULO;7293;168
GOIAS;7307;1
MINAS GERAIS;7307;4
PARANA;7307;7
PIAUI;7307;2
SANTA CATARINA;7307;1
SAO PAULO;7307;5
ACRE;7315;1
ALAGOAS;7315;3
BAHIA;7315;1
DISTRITO FEDERAL;7315;40
ESPIRITO SANTO;7315;3
GOIAS;7315;34
MARANHAO;7315;6
MATO GROSSO;7315;7
MATO GROSSO DO SUL;7315;4
MINAS GERAIS;7315;57
PARA;7315;8
PARAIBA;7315;3
PARANA;7315;57
PERNAMBUCO;7315;157
PIAUI;7315;2
RIO DE JANEIRO;7315;12
RIO GRANDE DO NORTE;7315;3
RIO GRANDE DO SUL;7315;9
SANTA CATARINA;7315;34
SAO PAULO;7315;710
SERGIPE;7315;3
AMAZONAS;7323;1
AMAPA;7323;2
BAHIA;7323;7
CEARA;7323;3
DISTRITO FEDERAL;7323;4
ESPIRITO SANTO;7323;2
GOIAS;7323;32
MARANHAO;7323;9
MATO GROSSO;7323;2
MATO GROSSO DO SUL;7323;4
MINAS GERAIS;7323;42
PARA;7323;9
PARAIBA;7323;1
PARANA;7323;42
PERNAMBUCO;7323;17
PIAUI;7323;1
RIO DE JANEIRO;7323;1
RIO GRANDE DO NORTE;7323;1
RIO GRANDE DO SUL;7323;5
RORAIMA;7323;1
SANTA CATARINA;7323;19
SAO PAULO;7323;98
SERGIPE;7323;2
TOCANTINS;7323;1
AMAZONAS;7331;1
MINAS GERAIS;7331;2
PARANA;7331;1
PERNAMBUCO;7331;1
SANTA CATARINA;7331;2
SAO PAULO;7331;8
ACRE;7340;71
ALAGOAS;7340;189
AMAZONAS;7340;60
AMAPA;7340;74
BAHIA;7340;574
CEARA;7340;4685
DISTRITO FEDERAL;7340;122
ESPIRITO SANTO;7340;127
GOIAS;7340;1078
MARANHAO;7340;1806
MATO GROSSO;7340;1151
MATO GROSSO DO SUL;7340;94
MINAS GERAIS;7340;2246
PARA;7340;318
PARAIBA;7340;233
PARANA;7340;358
PERNAMBUCO;7340;2035
PIAUI;7340;26
RIO DE JANEIRO;7340;60
RIO GRANDE DO NORTE;7340;57
RIO GRANDE DO SUL;7340;100
RONDONIA;7340;141
RORAIMA;7340;21
SANTA CATARINA;7340;1130
SAO PAULO;7340;4085
SERGIPE;7340;52
TOCANTINS;7340;99
ACRE;7358;1
ALAGOAS;7358;1
AMAZONAS;7358;3
BAHIA;7358;16
CEARA;7358;2
DISTRITO FEDERAL;7358;30
ESPIRITO SANTO;7358;3
GOIAS;7358;89
MARANHAO;7358;4
MATO GROSSO;7358;10
MATO GROSSO DO SUL;7358;4
MINAS GERAIS;7358;90
PARA;7358;3
PARAIBA;7358;7
PARANA;7358;20
PERNAMBUCO;7358;251
RIO DE JANEIRO;7358;8
RIO GRANDE DO NORTE;7358;2
RIO GRANDE DO SUL;7358;11
RONDONIA;7358;1
SANTA CATARINA;7358;94
SAO PAULO;7358;198
SERGIPE;7358;3
TOCANTINS;7358;14
ACRE;7366;78
ALAGOAS;7366;146
AMAZONAS;7366;164
AMAPA;7366;44
BAHIA;7366;1087
CEARA;7366;263
DISTRITO FEDERAL;7366;542
ESPIRITO SANTO;7366;303
GOIAS;7366;1585
MARANHAO;7366;715
MATO GROSSO;7366;464
MATO GROSSO DO SUL;7366;199
MINAS GERAIS;7366;2914
PARA;7366;328
PARAIBA;7366;295
PARANA;7366;631
PERNAMBUCO;7366;1160
PIAUI;7366;167
RIO DE JANEIRO;7366;912
RIO GRANDE DO NORTE;7366;95
RIO GRANDE DO SUL;7366;139
RONDONIA;7366;295
RORAIMA;7366;40
SANTA CATARINA;7366;788
SAO PAULO;7366;9835
SERGIPE;7366;69
TOCANTINS;7366;80
ALAGOAS;7374;1
AMAZONAS;7374;2
AMAPA;7374;2
BAHIA;7374;20
CEARA;7374;1
DISTRITO FEDERAL;7374;6
ESPIRITO SANTO;7374;7
GOIAS;7374;19
MARANHAO;7374;12
MATO GROSSO;7374;1
MATO GROSSO DO SUL;7374;1
MINAS GERAIS;7374;37
PARA;7374;18
PARAIBA;7374;1
PARANA;7374;36
PERNAMBUCO;7374;5
PIAUI;7374;2
RIO DE JANEIRO;7374;92
RIO GRANDE DO NORTE;7374;4
RIO GRANDE DO SUL;7374;5
RONDONIA;7374;1
RORAIMA;7374;2
SANTA CATARINA;7374;67
SAO PAULO;7374;66
TOCANTINS;7374;2
ACRE;7455;726
ALAGOAS;7455;3995
AMAZONAS;7455;2383
AMAPA;7455;275
BAHIA;7455;41480
CEARA;7455;38478
DISTRITO FEDERAL;7455;60610
ESPIRITO SANTO;7455;7541
GOIAS;7455;81414
MARANHAO;7455;7303
MATO GROSSO;7455;34444
MATO GROSSO DO SUL;7455;22786
MINAS GERAIS;7455;138666
PARA;7455;26411
PARAIBA;7455;11500
PARANA;7455;78470
PERNAMBUCO;7455;25363
PIAUI;7455;6758
RIO DE JANEIRO;7455;26810
RIO GRANDE DO NORTE;7455;5504
RIO GRANDE DO SUL;7455;12170
RONDONIA;7455;2533
RORAIMA;7455;3485
SANTA CATARINA;7455;48551
SAO PAULO;7455;622316
SERGIPE;7455;2144
TOCANTINS;7455;8339
ACRE;7463;105
ALAGOAS;7463;971
AMAZONAS;7463;540
AMAPA;7463;61
BAHIA;7463;5928
CEARA;7463;4532
DISTRITO FEDERAL;7463;5703
ESPIRITO SANTO;7463;1562
GOIAS;7463;13080
MARANHAO;7463;1163
MATO GROSSO;7463;5822
MATO GROSSO DO SUL;7463;3869
MINAS GERAIS;7463;19857
PARA;7463;4935
PARAIBA;7463;2188
PARANA;7463;12924
PERNAMBUCO;7463;3930
PIAUI;7463;1180
RIO DE JANEIRO;7463;3649
RIO GRANDE DO NORTE;7463;1479
RIO GRANDE DO SUL;7463;2011
RONDONIA;7463;460
RORAIMA;7463;678
SANTA CATARINA;7463;7688
SAO PAULO;7463;86776
SERGIPE;7463;440
TOCANTINS;7463;1720
ACRE;7471;10
ALAGOAS;7471;163
AMAZONAS;7471;60
AMAPA;7471;9
